form_label,source_file,analysis_set,domain,variable,variable_type,group_by,group_value,n,mean,sd,min,max,min_max
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_01,continuous,new_group,B_Boys,145,0.41,0.57,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_01,continuous,new_group,B_Girls,150,0.68,0.73,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_02,continuous,overall,overall,593,0.52,0.64,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_02,continuous,group,A,298,0.57,0.68,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_02,continuous,group,B,295,0.46,0.60,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_02,continuous,gender,Boys,295,0.50,0.66,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_02,continuous,gender,Girls,298,0.53,0.63,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_02,continuous,new_group,A_Boys,150,0.56,0.71,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_02,continuous,new_group,A_Girls,148,0.57,0.66,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_02,continuous,new_group,B_Boys,145,0.43,0.60,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_02,continuous,new_group,B_Girls,150,0.49,0.60,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_03,continuous,overall,overall,593,0.75,0.71,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_03,continuous,group,A,298,0.80,0.72,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_03,continuous,group,B,295,0.70,0.70,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_03,continuous,gender,Boys,295,0.65,0.69,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_03,continuous,gender,Girls,298,0.86,0.73,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_03,continuous,new_group,A_Boys,150,0.69,0.73,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_03,continuous,new_group,A_Girls,148,0.91,0.70,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_03,continuous,new_group,B_Boys,145,0.60,0.64,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_03,continuous,new_group,B_Girls,150,0.80,0.75,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04a,continuous,overall,overall,593,0.47,0.67,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04a,continuous,group,A,298,0.51,0.70,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04a,continuous,group,B,295,0.43,0.63,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04a,continuous,gender,Boys,295,0.45,0.64,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04a,continuous,gender,Girls,298,0.49,0.69,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04a,continuous,new_group,A_Boys,150,0.52,0.68,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04a,continuous,new_group,A_Girls,148,0.50,0.71,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04a,continuous,new_group,B_Boys,145,0.38,0.59,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04a,continuous,new_group,B_Girls,150,0.47,0.67,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04b,continuous,overall,overall,593,0.60,0.72,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04b,continuous,group,A,298,0.66,0.74,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04b,continuous,group,B,295,0.54,0.69,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04b,continuous,gender,Boys,295,0.54,0.68,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04b,continuous,gender,Girls,298,0.67,0.75,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04b,continuous,new_group,A_Boys,150,0.63,0.71,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04b,continuous,new_group,A_Girls,148,0.70,0.76,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04b,continuous,new_group,B_Boys,145,0.44,0.63,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04b,continuous,new_group,B_Girls,150,0.64,0.74,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04c,continuous,overall,overall,593,0.25,0.52,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04c,continuous,group,A,298,0.27,0.53,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04c,continuous,group,B,295,0.24,0.50,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04c,continuous,gender,Boys,295,0.27,0.52,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04c,continuous,gender,Girls,298,0.23,0.52,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04c,continuous,new_group,A_Boys,150,0.29,0.54,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04c,continuous,new_group,A_Girls,148,0.24,0.53,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04c,continuous,new_group,B_Boys,145,0.26,0.50,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04c,continuous,new_group,B_Girls,150,0.22,0.50,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04d,continuous,overall,overall,593,0.25,0.53,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04d,continuous,group,A,298,0.29,0.57,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04d,continuous,group,B,295,0.21,0.50,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04d,continuous,gender,Boys,295,0.19,0.47,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04d,continuous,gender,Girls,298,0.31,0.58,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04d,continuous,new_group,A_Boys,150,0.24,0.51,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04d,continuous,new_group,A_Girls,148,0.34,0.61,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04d,continuous,new_group,B_Boys,145,0.14,0.42,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04d,continuous,new_group,B_Girls,150,0.27,0.55,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04e,continuous,overall,overall,593,0.23,0.53,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04e,continuous,group,A,298,0.21,0.50,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04e,continuous,group,B,295,0.26,0.56,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04e,continuous,gender,Boys,295,0.20,0.48,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04e,continuous,gender,Girls,298,0.27,0.57,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04e,continuous,new_group,A_Boys,150,0.19,0.47,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04e,continuous,new_group,A_Girls,148,0.23,0.52,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04e,continuous,new_group,B_Boys,145,0.21,0.48,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04e,continuous,new_group,B_Girls,150,0.31,0.61,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04f,continuous,overall,overall,593,0.36,0.57,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04f,continuous,group,A,298,0.38,0.57,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04f,continuous,group,B,295,0.34,0.57,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04f,continuous,gender,Boys,295,0.36,0.57,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04f,continuous,gender,Girls,298,0.36,0.58,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04f,continuous,new_group,A_Boys,150,0.39,0.59,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04f,continuous,new_group,A_Girls,148,0.36,0.56,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04f,continuous,new_group,B_Boys,145,0.34,0.54,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04f,continuous,new_group,B_Girls,150,0.35,0.59,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04g,continuous,overall,overall,593,0.18,0.46,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04g,continuous,group,A,298,0.20,0.48,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04g,continuous,group,B,295,0.15,0.44,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04g,continuous,gender,Boys,295,0.21,0.49,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04g,continuous,gender,Girls,298,0.15,0.43,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04g,continuous,new_group,A_Boys,150,0.25,0.53,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04g,continuous,new_group,A_Girls,148,0.16,0.42,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04g,continuous,new_group,B_Boys,145,0.17,0.44,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04g,continuous,new_group,B_Girls,150,0.14,0.43,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04h,continuous,overall,overall,593,0.08,0.33,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04h,continuous,group,A,298,0.10,0.38,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04h,continuous,group,B,295,0.05,0.26,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04h,continuous,gender,Boys,295,0.08,0.33,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04h,continuous,gender,Girls,298,0.07,0.33,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04h,continuous,new_group,A_Boys,150,0.10,0.38,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04h,continuous,new_group,A_Girls,148,0.11,0.39,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04h,continuous,new_group,B_Boys,145,0.06,0.26,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_04h,continuous,new_group,B_Girls,150,0.04,0.26,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_total,continuous,overall,overall,593,20.32,5.07,7.00,35.00,7.00-35.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_total,continuous,group,A,298,20.57,5.13,7.00,35.00,7.00-35.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_total,continuous,group,B,295,20.07,5.00,7.00,34.00,7.00-34.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_total,continuous,gender,Boys,295,20.27,5.03,7.00,35.00,7.00-35.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_total,continuous,gender,Girls,298,20.37,5.12,7.00,35.00,7.00-35.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_total,continuous,new_group,A_Boys,150,20.74,5.22,7.00,35.00,7.00-35.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_total,continuous,new_group,A_Girls,148,20.40,5.06,10.00,35.00,10.00-35.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_total,continuous,new_group,B_Boys,145,19.79,4.80,7.00,33.00,7.00-33.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_total,continuous,new_group,B_Girls,150,20.34,5.20,7.00,34.00,7.00-34.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_01,continuous,overall,overall,593,3.19,1.04,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_01,continuous,group,A,298,3.20,1.05,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_01,continuous,group,B,295,3.18,1.03,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_01,continuous,gender,Boys,295,3.13,1.09,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_01,continuous,gender,Girls,298,3.25,0.99,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_01,continuous,new_group,A_Boys,150,3.13,1.12,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_01,continuous,new_group,A_Girls,148,3.26,0.98,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_01,continuous,new_group,B_Boys,145,3.12,1.05,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_01,continuous,new_group,B_Girls,150,3.23,1.01,1.00,5.00,1.00-5.00
